0,0,1281,363.07
1,0,1172.4,471.95
0,34.084,1274,373.65
1,34.084,1166.7,482.19
0,69.55,1372.4,374.28
1,69.55,1256.3,488.69
0,101.51,1395.1,365.42
1,101.51,1276.9,492.08
0,133.74,1446.9,373.57
1,133.74,1327.5,495.8
0,168.98,1406.6,380.22
1,168.98,1294.1,500.57
0,201.42,1224.5,376.26
1,201.42,1108.2,463.58
0,232.73,1220.8,363.77
1,232.73,1103.2,453.88
0,265.67,1119.5,371.21
1,265.67,1012.5,460.37
0,295.54,1090.5,360.98
1,295.54,976.07,457.1
0,333.64,1075.1,360.89
1,333.64,969.03,450.58
0,366.54,1099.8,421.23
1,366.54,960.92,517.98
0,398.55,1653.2,811.21
1,398.55,1336.5,932.97
0,434.13,1698.6,818.69
1,434.13,1456.6,939.43
0,472.26,1707.9,788.07
1,472.26,1476.7,906.29
0,506.96,1725.2,780.64
1,506.96,1499.8,908.08
0,528.57,1715.2,774.57
1,528.57,1501.4,893.59
0,568.83,1747.8,793.96
1,568.83,1522.7,918.86
0,597.98,1899.8,871.94
1,597.98,1643.8,1006.9
0,633.94,1870.1,907.17
1,633.94,1623.9,1019.6
0,667.68,1761,884.2
1,667.68,1526.2,1013.6
0,700.95,1811.1,895.8
1,700.95,1592.3,1026.5
0,729.64,1743.3,896.7
1,729.64,1516.7,1022.4
0,762.65,1779.4,899.14
1,762.65,1572.8,1030.3
0,794.64,1888.9,893.03
1,794.64,1662.4,1028.6
0,832.59,1975.4,900.69
1,832.59,1733.8,1022.6
0,864.53,2136.7,917.72
1,864.53,1883.1,1054
0,898.56,2087.3,906.18
1,898.56,1848.8,1053.8
0,929.53,2038.5,914.8
1,929.53,1801.7,1053.7
0,964.56,1981.3,909.13
1,964.56,1767.3,1044.5
0,995.07,2032.5,902.58
1,995.07,1827.2,1043.2
0,1031.5,1979.8,889.27
1,1031.5,1773,1029.2
0,1063.7,1918.3,904.56
1,1063.7,1700.5,1033.5
0,1103.7,1954.2,907.24
1,1103.7,1709.2,1019.2
0,1130.8,1957.9,912.36
1,1130.8,1705.3,1021.4
0,1165.5,1861.2,895.55
1,1165.5,1618.9,1007
0,1199.6,1971,910.96
1,1199.6,1725.9,1022.7
0,1229,1914,903.24
1,1229,1675.2,1022.1
0,1262.6,1927.8,900.16
1,1262.6,1676.6,1028.1
0,1298.6,2131.2,889.3
1,1298.6,1866.7,1040.7
0,1329.6,2133.9,898.12
1,1329.6,1869.8,1041.3
0,1361.6,2121.1,890.47
1,1361.6,1853.1,1023.7
0,1395.8,2172.4,878.88
1,1395.8,1893.3,1023.6
0,1428.3,2218.8,881.39
1,1428.3,1944.9,1029.7
0,1461.8,2221.8,883.66
1,1461.8,1934.4,1028
0,1498.5,2150.7,891.16
1,1498.5,1885.8,1042.8
0,1531.5,2140.2,891.72
1,1531.5,1873.1,1033.7
0,1567.5,2067.2,892.73
1,1567.5,1810.3,1038.1
0,1592.9,2194.3,892.42
1,1592.9,1917.4,1045.8
0,1629.9,2177.3,888.97
1,1629.9,1892.7,1031.6
0,1662.3,2217.2,902.12
1,1662.3,1941.4,1053.1
0,1700.8,2148.4,894.37
1,1700.8,1874.8,1038.7
0,1727.8,2192,893.76
1,1727.8,1921,1032.3
0,1762.8,2168.2,902.17
1,1762.8,1906.1,1062
0,1795.6,2174.7,913.86
1,1795.6,1912.9,1060.1
0,1828.8,1933.4,906.13
1,1828.8,1680.5,1052.4
0,1862.7,1956.4,919.45
1,1862.7,1705.1,1063.7
0,1895.5,1872.8,943.06
1,1895.5,1634.2,1076
0,1930.6,1938,941.9
1,1930.6,1692.4,1075.9
0,1961.6,1921.8,933.49
1,1961.6,1681.8,1068.1
0,1995.7,1915.2,913.25
1,1995.7,1694.5,1052.2
0,2030.6,2001.4,927.24
1,2030.6,1762.6,1070.8
0,2062.6,2012.9,934.86
1,2062.6,1781,1079.1
0,2093.8,2320.3,950.05
1,2093.8,2057.1,1090.9
0,2128.1,2266.1,863.73
1,2128.1,2016.1,1022.1
0,2163.6,2125.8,586.35
1,2163.6,1809.7,703.79
0,2192.6,2103.1,603.04
1,2192.6,1811.2,707.55
0,2235.1,2160.8,606.76
1,2235.1,1892,716.93
0,2263.9,2109.8,593.5
1,2263.9,1857.5,707.83
0,2295.8,1671.4,478.6
1,2295.8,1491.2,528.52
0,2322.7,NaN,NaN
1,2322.7,NaN,NaN
0,2364,NaN,NaN
1,2364,NaN,NaN
0,2389.8,NaN,NaN
1,2389.8,NaN,NaN
0,2424.6,1053.3,255.64
1,2424.6,NaN,NaN
0,2462.5,1263.4,166.47
1,2462.5,1091.7,215.01
0,2493.7,1269.2,168.55
1,2493.7,1103.8,257.57
0,2528.8,1190.4,190.14
1,2528.8,1031.3,267.64
0,2559.4,1186.2,192.57
1,2559.4,1037.1,278.25
0,2598.5,1226.8,179.65
1,2598.5,1076.4,263.62
0,2628.6,1280,180.37
1,2628.6,1127.1,269.25
0,2659.8,1293.6,182.33
1,2659.8,1122.8,265.43
0,2698,1265.3,165.67
1,2698,1104.1,263.81
0,2727.8,1312.2,176.21
