0,0,NaN,NaN
1,0,NaN,NaN
0,34.041,NaN,NaN
1,34.041,NaN,NaN
0,69.943,1061.9,1508.5
1,69.943,NaN,NaN
0,102.24,NaN,NaN
1,102.24,NaN,NaN
0,129.93,1070,521.86
1,129.93,1068.6,727.42
0,166.98,1094.7,497.47
1,166.98,1107.3,637.83
0,200.88,1058.7,508.66
1,200.88,1045.8,628.01
0,234.67,1077.7,493.62
1,234.67,1056.8,614.66
0,266.79,1027,504.86
1,266.79,1000.2,634.81
0,300.87,1011.7,506.23
1,300.87,985.3,630.31
0,330.12,1023.4,505.75
1,330.12,987.46,631.67
0,368.82,945.89,533.86
1,368.82,878.8,629.69
0,399.9,775.42,589.25
1,399.9,704.02,660.98
0,436.79,763.46,576.47
1,436.79,689.19,649.72
0,474.83,762.65,568.81
1,474.83,690.57,642.87
0,504.32,821.84,567.11
1,504.32,745.15,643
0,536.82,912.38,563.6
1,536.82,829.82,649.55
0,564,870.41,580.79
1,564,785.46,661.96
0,599.78,1086.6,590.92
1,599.78,973.42,689.71
0,631.91,1107.3,588.6
1,631.91,984.97,691.65
0,665.28,1085.3,585.36
1,665.28,957.35,686.13
0,699.49,1107.8,583.82
1,699.49,977.36,687.84
0,732.21,1113.2,574.45
1,732.21,984.43,681.17
0,767.45,994.55,564.49
1,767.45,870.78,673.36
0,797.05,999.16,562.44
1,797.05,867.27,671.8
0,831.84,785.5,663.26
1,831.84,606.09,721.95
0,867.75,383.79,832.48
1,867.75,200.87,818.19
0,904.85,436.18,811
1,904.85,272.98,818.82
0,932.35,451.09,808.41
1,932.35,289.28,817.02
0,963.82,484.81,800.29
1,963.82,329.51,818.47
0,1001.3,504.08,800.87
1,1001.3,339.02,817.47
0,1035.2,476.93,800.85
1,1035.2,328.75,811.37
0,1070.9,482.67,811.55
1,1070.9,336.77,821.16
0,1102.2,485.21,797.31
1,1102.2,337.86,814.41
0,1134,462.6,795.13
1,1134,320.93,810.73
0,1164.8,393.77,792.95
1,1164.8,254.39,817.59
0,1200.1,484.78,788.54
1,1200.1,332.13,818.63
0,1231.8,521.88,787.87
1,1231.8,372.32,820.28
0,1266.1,560.17,787.15
1,1266.1,413.4,814.39
0,1297.9,552.97,775.8
1,1297.9,403.75,808.55
0,1329.8,544.9,784.91
1,1329.8,393.21,817.86
