0,0,836.79,205.1
1,0,NaN,NaN
0,31.971,839.01,207.37
1,31.971,NaN,NaN
0,68.309,854.51,215.71
1,68.309,801.08,234.36
0,97.112,843.58,211.76
1,97.112,778.69,234.05
0,131.09,850.45,218.15
1,131.09,782.83,240.95
0,166.01,775.75,229.44
1,166.01,710.23,258.89
0,192.28,716.78,240.22
1,192.28,640.3,270.73
0,233.95,861.84,210.64
1,233.95,786.5,239.22
0,266.36,892.55,216.28
1,266.36,813.35,240.84
0,302.91,857.93,233.56
1,302.91,786.15,262.17
0,327.93,832.62,255.54
1,327.93,763.32,284.4
0,368.41,879.48,250.91
1,368.41,805.92,281.75
0,398.68,880.18,384.27
1,398.68,753.98,440.59
0,429.04,876.88,432.94
1,429.04,761.01,495.54
0,465.34,802.63,441.1
1,465.34,689.31,504.79
0,495.93,853.93,430.44
1,495.93,739.52,493.26
0,528.05,985.44,408.19
1,528.05,870.19,494.56
0,558.88,924.41,410.98
1,558.88,810.54,500.26
0,599.02,940.03,400.13
1,599.02,827.04,490.2
0,630.18,852.74,416.92
1,630.18,740.1,517.82
0,663.15,910.77,394.1
1,663.15,796.52,489.11
0,693.92,908.2,388.98
1,693.92,789.58,467.57
0,731.31,858.65,393.51
1,731.31,742.91,467.31
0,760.97,1177.6,209.81
1,760.97,1025.2,326.13
0,798.95,1473.2,136.05
1,798.95,1304.5,270.06
0,833.04,1480.2,126.29
1,833.04,1327.4,257.91
0,868.06,1241.5,168.28
1,868.06,1105.6,294.86
0,894.03,1311.8,157.8
1,894.03,1172.6,282.56
0,931.4,1244.8,164.62
1,931.4,1109.6,287.92
0,963.23,1243.2,151.44
1,963.23,1112.8,272.21
0,996.06,1264.1,157.06
1,996.06,1135.1,268.42
0,1026.9,1472.9,108.42
1,1026.9,1339.8,223.76
0,1064.1,1510.7,-45.455
1,1064.1,1348.4,60.607
0,1097,1499,-57.584
1,1097,1345,14.363
0,1129.1,1508.7,-57.107
1,1129.1,1360.8,2.2354
0,1163.5,1531.7,-56.988
1,1163.5,1389.8,4.4087
0,1203,1490,-63.754
1,1203,1356.3,15.63
0,1233.4,1387.3,-63.519
1,1233.4,1240.3,25.242
0,1263.3,1354.1,-19.813
