0,0,NaN,NaN
1,0,NaN,NaN
0,30.745,NaN,NaN
1,30.745,NaN,NaN
0,62.415,NaN,NaN
1,62.415,NaN,NaN
0,96.03,890.04,82.567
1,96.03,779.7,313.48
0,127.82,900.83,68.331
1,127.82,807.6,306.42
0,159.6,897.21,69.628
1,159.6,800.89,298.89
0,196.77,903.24,61.55
1,196.77,804.95,298.62
0,227.79,1179.1,44.618
1,227.79,1076.1,273.15
0,263.61,1234.4,16.529
1,263.61,1136.8,268.02
0,293.77,976.21,62.571
1,293.77,914.92,305.78
0,325.51,924.32,81.872
1,325.51,875.37,374.6
0,357.55,NaN,NaN
1,357.55,NaN,NaN
0,395.69,NaN,NaN
1,395.69,NaN,NaN
0,432.16,1088.2,223.75
1,432.16,NaN,NaN
0,454.9,1115.7,187.81
1,454.9,NaN,NaN
0,494.43,1121.2,198.72
1,494.43,1068.5,427.82
0,527.47,1156.5,183.13
1,527.47,1099,416.67
0,558.68,1206.5,181.44
1,558.68,1125.9,421.32
0,591.57,1187,175.8
1,591.57,1108.2,423.31
0,624.54,1165.4,176.44
1,624.54,1079.9,431.08
0,659.48,1195.6,177.56
1,659.48,1107.8,432.14
0,693.71,1092.1,148.31
1,693.71,979.76,369.42
0,725.01,1094.1,134.53
1,725.01,976.32,367.22
0,758.76,1087.2,131.3
1,758.76,970.82,365.89
0,791.62,1075.5,133.16
1,791.62,943.23,360.45
0,828.45,1081.3,134.14
1,828.45,946.8,361.74
0,858.54,1084.3,131.85
1,858.54,945.76,357.16
0,897.23,1088.4,129.51
1,897.23,946.76,357.08
0,929.21,996.39,138.26
1,929.21,852.41,370.32
0,965.97,996.97,138.21
1,965.97,851.4,365.11
0,993.53,996.75,140.98
1,993.53,845.66,361.11
0,1022.5,843.9,200.61
1,1022.5,690.22,417.9
0,1059.7,784.52,206.59
1,1059.7,632.83,422.62
0,1089,1061.7,269.27
1,1089,874.83,534.29
0,1125.1,1048.6,261.04
1,1125.1,NaN,NaN
0,1158.6,1065.8,246.06
1,1158.6,NaN,NaN
0,1190.4,1069.9,248.51
1,1190.4,NaN,NaN
0,1224,1071,248.8
1,1224,-76.543,345.45
0,1253.9,1076.2,258.36
1,1253.9,NaN,NaN
0,1290.6,1091.7,172.34
1,1290.6,901.13,418.98
0,1320.5,1069.5,178.61
