0,0,949.62,358.62
1,0,899.95,462.82
0,35.107,2108.4,780.07
1,35.107,NaN,NaN
0,69.515,NaN,NaN
1,69.515,NaN,NaN
0,98.023,NaN,NaN
1,98.023,NaN,NaN
0,131.17,NaN,NaN
1,131.17,NaN,NaN
0,165,925.01,231.77
1,165,897.35,292.14
0,201.42,926.41,234.06
1,201.42,898.84,278.98
0,230.18,933.57,239.51
1,230.18,892.62,294.15
0,269.84,965.34,246.63
1,269.84,918.16,292.84
0,296.17,1001.2,234.81
1,296.17,941.63,288.37
0,335.06,1019.3,246.89
1,335.06,962.74,291.65
0,364.05,818.12,584.09
1,364.05,640.33,699.05
0,401.5,973.77,569.28
1,401.5,854.31,673.04
0,432.08,923.1,556.54
1,432.08,809.63,661.29
0,462.96,917.67,569.78
1,462.96,809.37,675.24
0,500.18,892.01,578.56
1,500.18,795.74,686.72
0,533.1,906.62,568.07
1,533.1,817.29,680.46
0,566.5,1078.1,576.75
1,566.5,985.92,705.89
0,595.22,1068.4,583.59
1,595.22,983.05,712.2
0,633.07,1052,578.26
1,633.07,963.08,709.92
0,664.99,1030.2,592.03
1,664.99,936.95,723.55
0,698.86,1003.4,575.96
1,698.86,909.56,697.47
0,730.08,1028.6,568.7
1,730.08,934.33,691.07
0,763.11,1039.1,561.3
1,763.11,938.74,678.87
0,794.17,938.83,579.48
1,794.17,831.27,693.45
0,832.03,928.33,575.7
1,832.03,820.64,688.93
0,866.26,986.56,577.04
1,866.26,869.97,686.76
0,897.07,996.85,588.15
1,897.07,884.08,698.88
0,928.13,897.51,633.21
1,928.13,744.78,721.53
0,966.27,657.55,684.65
1,966.27,504.8,753.92
0,997.1,713.2,661.1
1,997.1,566.13,733.5
0,1033.4,682.47,654.55
1,1033.4,534.53,721.02
0,1065.2,662.94,659.32
1,1065.2,517.17,736.29
0,1095.1,656.01,659.07
1,1095.1,511.63,734.87
0,1131.3,840.93,639.61
1,1131.3,694.56,711.17
0,1162,681.12,649.82
1,1162,536.93,719.01
0,1197.3,733.49,646.23
1,1197.3,584.86,717.45
0,1232.5,793.98,632.19
1,1232.5,642.52,701.62
0,1267.2,825.55,626.51
1,1267.2,678.24,691.86
0,1294.4,820.18,619.21
1,1294.4,665.54,684.01
0,1333.2,810.39,608.97
1,1333.2,658.45,681.91
0,1363.1,793.08,611.95
1,1363.1,640.46,681.85
0,1398.7,779.23,612.22
1,1398.7,625.73,680.56
0,1429.1,802.48,617.31
1,1429.1,643.71,682.72
0,1463.1,801.13,610.35
1,1463.1,649.15,677.92
0,1494.1,813.47,608.24
1,1494.1,655.62,669.73
0,1530.1,806.72,612.96
1,1530.1,653.09,676.76
0,1563.3,793.72,629.7
1,1563.3,642.16,678.93
0,1596.5,884.13,608.67
1,1596.5,724.29,676.02
0,1628,779.02,622.94
1,1628,620.47,692.44
0,1664.1,778.36,619.81
1,1664.1,620.34,687.5
0,1697.1,709.81,629.28
1,1697.1,556.85,694.86
0,1726.8,717.46,619.91
1,1726.8,559.12,678.08
0,1763,701.33,617.81
1,1763,542.69,681.77
0,1795.5,741.88,611.31
