0,0,1394,309.35
1,0,1266.8,455.52
0,31.935,1291.2,319.3
1,31.935,1178.3,447.99
0,63.981,1470.1,289.68
1,63.981,1344.9,437.97
0,97.707,1450.4,284.88
1,97.707,1340.3,432.44
0,130.21,1493.9,271.55
1,130.21,1374.5,419.37
0,166.9,1697.4,255.46
1,166.9,1515.3,447.38
0,197.15,1738.5,271.06
1,197.15,1579.5,449.32
0,232.88,1845.1,271.42
1,232.88,1683.9,450.58
0,298.48,1713.7,268.25
1,298.48,1560.8,434.07
0,334.88,1707.8,266.9
1,334.88,1533.4,425.16
0,363.1,927.46,551.35
1,363.1,741.64,631.86
0,396.17,936.85,557.31
1,396.17,783.79,620.15
0,434.97,920.79,543.92
1,434.97,777.53,613.13
0,465.18,899.8,535.32
1,465.18,768.11,609.88
0,495.19,657.7,609.93
1,495.19,481.37,651.72
0,534.08,532.8,641.29
1,534.08,383.39,645.84
0,564.72,540.67,625.64
1,564.72,400.05,642.45
0,598.49,564.9,623.13
1,598.49,441.01,641.78
0,627.9,605.96,620.02
1,627.9,479.64,641.37
0,666.03,618.98,606.06
1,666.03,505.62,640.14
0,695.87,628.47,613.07
1,695.87,527.81,656.26
0,733.14,649.69,602.67
1,733.14,547.67,656.03
0,765.78,703.08,605.4
1,765.78,599.41,655.94
0,796.85,665.15,597.15
1,796.85,561.86,647.3
0,831.98,557.68,576.15
1,831.98,438.28,607.32
0,864.22,568.34,572.45
1,864.22,451.99,615.05
0,898.88,627.52,582.78
1,898.88,513.75,627.44
0,929.04,628.14,578.42
1,929.04,519.66,627.83
0,961.68,642.5,559.97
1,961.68,532.27,616.37
0,996.82,664.37,554.63
1,996.82,558.45,616.07
0,1028.3,699.26,554.54
1,1028.3,590.44,622.18
0,1063.5,746.4,551.5
1,1063.5,635.15,620.44
0,1093.9,753.05,547.76
1,1093.9,639.03,618.11
0,1132.3,710.25,555.91
1,1132.3,588.84,617.45
0,1163.9,713.79,548.07
1,1163.9,588.4,612.08
0,1198.1,731.06,542.75
1,1198.1,606.15,605.74
0,1229.4,744.33,533.48
1,1229.4,619.45,603.53
0,1272.6,771,531.85
1,1272.6,647.68,600.37
0,1302.2,805.14,524.86
1,1302.2,678.63,598.34
0,1331.2,828.76,525.17
1,1331.2,698.85,601.1
0,1366,866.72,535.15
1,1366,734.58,612.98
0,1400,984.43,513.6
1,1400,849.16,605.56
0,1430,996.7,507.93
1,1430,864.91,601.36
0,1462.9,987.25,511.79
1,1462.9,839.41,585.54
