0,0,1054,439.04
1,0,964.24,533.09
0,34.094,1101.4,441.92
1,34.094,1004.9,537.77
0,65.811,1104.2,430.81
1,65.811,1012.5,530.91
0,101.06,1241.4,424.97
1,101.06,1148.6,530.84
0,130.81,1252.2,433.24
1,130.81,1158.6,533.31
0,164.75,1140.3,438.54
1,164.75,1050.2,535.27
0,198.68,1243,419.67
1,198.68,1155.1,530.31
0,232.68,1228.4,417.75
1,232.68,1130,521.14
0,268.77,1247.8,414.68
1,268.77,1151.1,516.26
0,301.89,1289.7,414.52
1,301.89,1185.6,515.27
0,331.73,1229.8,411.08
1,331.73,1123.6,510.93
0,365.7,1108.3,400.39
1,365.7,1003.9,481.96
0,397.72,1123,399.87
1,397.72,1016.6,487.75
0,434.81,1127.4,394.59
1,434.81,1015.5,488.12
0,464.7,1163.1,380.43
1,464.7,1044.1,467.74
0,504.59,1132.3,373.37
1,504.59,1017.4,465.05
0,531.28,1167,371.88
1,531.28,1041.5,461.22
0,571.09,1122.7,380.34
1,571.09,989.16,459.27
0,604.16,994.73,396.04
1,604.16,859.84,461.14
0,632.07,1085.9,387.01
1,632.07,942.88,457.04
0,666.62,1002.6,396.65
1,666.62,862.03,468.38
0,698.92,1022.6,402.03
1,698.92,881.56,477.48
0,735.09,1026.3,398.21
1,735.09,882.51,474
0,764.65,1022.5,404.46
1,764.65,882.64,475.61
0,799.61,1041,407.09
1,799.61,893.25,483.44
0,830.96,1033.5,413.33
1,830.96,886.5,481.57
0,865.64,1046.3,399.87
1,865.64,901.03,469.32
0,895.68,1001.2,400.08
1,895.68,850.78,472.69
0,930.66,1179.8,373.29
1,930.66,1012.4,471.36
0,963.6,1203.7,375.17
1,963.6,1031.4,467.69
0,998.65,1200.1,372.55
1,998.65,1029.5,461.92
0,1037.5,1191.5,377.24
1,1037.5,1023.1,474.37
0,1066.6,1187.2,391.49
1,1066.6,1022.4,494.52
0,1099.7,1216.6,382.98
1,1099.7,1048.2,484.17
0,1134.6,1221.5,382.71
1,1134.6,1050.8,484.41
0,1163.6,1226.3,376.35
1,1163.6,1059.9,479.7
0,1196.7,1258.4,360.44
1,1196.7,1089.2,455.21
0,1227.6,1299.7,363.95
1,1227.6,1129.9,453.22
0,1264.7,1316.2,462.27
1,1264.7,1131.5,544.22
0,1298.9,NaN,NaN
1,1298.9,NaN,NaN
0,1330.1,NaN,NaN
