0,0,NaN,NaN
1,0,NaN,NaN
0,30.999,963.57,1237.6
1,30.999,NaN,NaN
0,63.962,1947.8,732.95
1,63.962,NaN,NaN
0,98.424,937.96,182.17
1,98.424,909.69,380.39
0,142.01,891.25,170.82
1,142.01,809.11,320.58
0,167.31,895.74,202.29
1,167.31,814.4,364.94
0,200.92,835.6,236.89
1,200.92,736.09,399.11
0,235.87,688.29,242.76
1,235.87,608.3,406.34
0,266.16,753.16,214.59
1,266.16,630.74,371.09
0,296.1,675.35,241.87
1,296.1,547.42,396.95
0,329.96,604.99,262.83
1,329.96,507.98,454.24
0,363,709.95,226.91
1,363,580.23,393.03
0,396.97,1065.3,335.55
1,396.97,915.77,581.65
0,426.88,1057.5,350.64
1,426.88,934.56,613.4
0,464.89,1019.4,353.92
1,464.89,898.62,611.43
0,498.86,1038.6,372.54
1,498.86,924.74,633.08
0,532.96,1033.5,386.77
1,532.96,917.52,652.13
0,560.95,1183.9,313.76
1,560.95,1067,584.4
0,599.63,921.6,357.77
1,599.63,805.4,629.46
0,632.05,1102.8,333.74
1,632.05,986.75,603.06
0,666.94,1071.7,348.22
1,666.94,952.26,606.71
0,694.87,671.51,533.82
1,694.87,485.74,781.34
0,732.79,705.07,528.8
1,732.79,537.73,758.97
0,769.46,881.54,489.99
1,769.46,713.13,724.76
0,798.62,877.85,476.33
1,798.62,718.95,719.9
0,831.89,915.44,473.24
1,831.89,751.78,710.77
0,866.09,687.19,524.38
1,866.09,527.47,756.44
0,895.9,718.34,522.76
1,895.9,565.6,758.67
0,930.36,732.52,508.63
1,930.36,578.75,748.27
0,970,847.57,473.42
1,970,690.16,715.56
0,997.01,953.46,453.16
1,997.01,789.85,692.73
0,1030.6,919.79,457.54
1,1030.6,757.79,699.86
0,1063,880.36,396.42
1,1063,702.01,633.5
0,1097,756.77,452.02
1,1097,580.05,693.62
0,1128.9,819.42,464.91
1,1128.9,646.7,702
0,1162.1,875.38,450.27
1,1162.1,698.18,687.37
0,1195.9,811.53,449.85
1,1195.9,647.82,688.69
0,1228,833.83,431.07
1,1228,654.68,644.71
0,1263,701.41,368.55
1,1263,475,516.42
0,1296.6,591.55,333.74
1,1296.6,385.14,496.27
0,1334.5,739.66,300.85
1,1334.5,538.81,462.6
0,1363.6,510.47,372.23
